Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),Return on ad spend (ROAS),country,audience description,Total investment
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,0.63,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,5.37
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,0.64,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,6.01
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,0.83,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,6.84
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,1.13,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,7.97
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,1.12,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,9.09
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,0.8,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,9.89
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,0.5,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,0
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,0.7,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,0
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,18-24,male,0.16,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,0
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.35,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,0.35
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.24,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,0.59
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.18,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,0.77
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.16,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,0.93
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.17,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,1.1
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.33,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,1.4300000000000002
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.43,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,1.86
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.49,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,2.35
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.49,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,2.84
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.53,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,3.37
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.29,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,3.66
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.43,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,4.09
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.72,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,4.81
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.74,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,5.55
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.69,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,6.24
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,18-24,male,0.17,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,6.41
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,18-24,male,0.06,0.0,US,Cabela's + CF Early Tech + Parent *450K,0.06
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,18-24,male,0.04,0.0,US,Cabela's + CF Early Tech + Parent *450K,0.17
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,18-24,male,0.03,0.0,US,Cabela's + CF Early Tech + Parent *450K,0.2
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,18-24,male,0.06,0.0,US,Cabela's + CF Early Tech + Parent *450K,0.26
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,18-24,male,0.07,0.0,US,Cabela's + CF Early Tech + Parent *450K,0.33
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,18-24,male,0.05,0.0,US,Cabela's + CF Early Tech + Parent *450K,0.38
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.18,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,0.18
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.26,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,0.5800000000000001
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.14,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,0.7200000000000001
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.61,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,1.6099999999999999
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.49,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,2.0999999999999996
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.38,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,2.4799999999999995
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.39,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,3.8
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.35,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,4.1499999999999995
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.67,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,5.669999999999999
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,18-24,male,0.69,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,6.359999999999999
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,18-24,male,0.09,0.0,US,Ecotourism + CF Early Tech + Parent *224K,0.09
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,18-24,male,0.04,0.0,US,Ecotourism + CF Early Tech + Parent *224K,0.2
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,18-24,male,0.01,0.0,US,Ecotourism + CF Early Tech + Parent *224K,0.21000000000000002
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,18-24,male,0.05,0.0,US,Ecotourism + CF Early Tech + Parent *224K,0.26
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,18-24,male,0.1,0.0,US,Ecotourism + CF Early Tech + Parent *224K,0.36
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,18-24,male,0.08,0.0,US,Ecotourism + CF Early Tech + Parent *224K,0.44
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,18-24,male,0.04,0.0,US,Ecotourism + CF Early Tech + Parent *224K,0.48
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,18-24,male,0.05,0.0,US,Ecotourism + CF Early Tech + Parent *224K,0.53
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.19,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,0.19
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.13,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,0.48
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.13,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,0.61
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.56,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,1.17
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.53,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,2.7199999999999998
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.42,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,3.1399999999999997
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.35,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,3.98
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.52,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,4.5
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,0.82,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,5.32
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,1.38,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,7.88
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,1.18,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,9.06
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,1.34,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,0
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18-24,male,1.2,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,0
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.01,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.01
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.01,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.02
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.03,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.06
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.06,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.12
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.08,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.2
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.01,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.21000000000000002
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.07,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.28
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.03,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.31000000000000005
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.03,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.3400000000000001
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.13,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.4700000000000001
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.09,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,0.56
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.3,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,1.01
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,18-24,male,0.03,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,1.04
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.24,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0.24
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.17,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0.41000000000000003
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.07,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0.48000000000000004
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.17,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0.7700000000000001
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.13,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0.9000000000000001
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.25,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,1.1500000000000001
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.18,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,1.33
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.27,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,1.6
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.24,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,1.84
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.16,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,2.0
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.13,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,2.13
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.3,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,2.4299999999999997
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.47,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,2.8999999999999995
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.85,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,3.7499999999999996
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.27,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,4.02
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.76,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.46,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.72,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,18-24,male,0.22,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,0
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.0,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.0
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.03,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.03
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.01,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.04
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.05,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.09
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.03,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.12
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.01,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.13
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.05,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.2
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.01,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.21000000000000002
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.06,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.27
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.04,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.31
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.04,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.35
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.04,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.38999999999999996
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.07,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.07,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.09,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,18-24,male,0.07,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.24,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,0.87
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.2,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,1.07
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.2,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,1.27
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.18,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,1.45
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.1,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,1.55
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.08,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,1.7700000000000002
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.09,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,2.0600000000000005
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.14,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,2.2000000000000006
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.25,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,2.4500000000000006
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.27,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,2.7200000000000006
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.31,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,3.0300000000000007
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.18,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,0
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,18-24,male,0.16,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,0
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.0,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.0
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.01,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.01
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.05,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.060000000000000005
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.01,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.07
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.03,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.1
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.06,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.16
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.1,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.26
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.03,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.29000000000000004
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.01,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.31000000000000005
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.01,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.32000000000000006
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,18-24,male,0.02,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,0.3400000000000001
